paperId,venueId,venueName
57fa3f05-cc63-4b6b-a67a-7aa2ae49c602,V393,empirical methods in natural language processing
57fab564-64e7-4c9a-ba1f-62ffc3990dcc,V96,IEEE Transactions on Communications
57fb791a-e1b5-4e50-ad27-692db32dd459,V117,IEEE Transactions on Pattern Analysis and Machine Intelligence
57fe515a-60b4-43f9-85fa-0c5f0268a896,V652,winter simulation conference
5809f5c5-4bd3-466d-a4c9-2c18a2f4472c,V499,international conference on multimedia and expo
580d4385-e09d-4022-bf89-ca0ae996eb1e,V73,IEEE Communications Magazine
580d6d60-77bc-4614-88eb-18f132113315,V295,advances in multimedia
5819fc07-00c0-4e93-86de-4ecfbcda9570,V103,IEEE Transactions on Geoscience and Remote Sensing
581be4aa-7e32-4b02-8d85-1aae78297079,V51,Electronic Notes in Theoretical Computer Science
581e26fd-c8cb-4f65-8d68-04db4876939c,V451,"international conference on acoustics, speech, and signal processing"
58235517-0ec9-4dab-aadd-d579683b9344,V313,architectural support for programming languages and operating systems
58281ec9-b94a-46fe-b6d8-7e2beaf7695c,V536,international symposium on information theory
582a0394-fe2e-4c77-845e-c1d16695e331,V652,winter simulation conference
58342f76-e899-44b0-a17b-f8b1d61fbd36,V120,IEEE Transactions on Signal Processing
58349410-4d0e-463e-a291-d39275af5533,V488,international conference on image processing
5836de2d-5753-45fd-87b6-ae781ca637ee,V349,computer vision and pattern recognition
5844f8e8-bbe6-45ad-b124-6828ddcf9498,V355,conference on decision and control
58467791-139c-4945-b690-eb1c8a74a5ff,V17,Algorithmica
584852a1-2375-4c56-84ce-20333b8663b0,V475,international conference on distributed computing systems
584a239d-8690-4b9a-941a-4a304dca66b4,V341,computer analysis of images and patterns
584abca4-331e-4eda-970e-0d6800465ccc,V525,international parallel and distributed processing symposium
584ebcc6-005d-4620-a231-6b9b9882d92e,V197,Journal of Machine Learning Research
5850df89-5314-46e0-a897-4dafb7128eb4,V471,"international conference on control, automation, robotics and vision"
58514a5d-abb2-4989-bdec-8f5f7f750054,V647,virtual execution environments
585162c3-311c-47bd-876f-df76d3f1d454,V492,international conference on intelligent computing
5852a57b-cba0-4f41-ba52-2668c5c140f4,V108,IEEE Transactions on Information Theory
5858a951-3b7d-4b3e-8caa-5bf3a400cbb4,V202,Journal of Networks
58654a3e-d638-4017-bce9-722bfbc1e746,V445,intelligent robots and systems
5865e6dd-97a8-4d74-9211-04390998d840,V96,IEEE Transactions on Communications
586ae347-d6a5-4181-a599-9b50c26cbfee,V348,computer software and applications conference
58718f30-807e-4d21-b348-042ff7f20816,V307,arXiv: Information Theory
58732ebb-ecd7-4f57-a14a-0efd1940e46f,V639,ubiquitous computing
5874a5e1-5cb0-4dd7-9095-181fd0bd5511,V424,hot topics in networks
587720f4-e6ee-4d84-82e8-9e711acdda4b,V19,Algorithms for Molecular Biology
5878506b-e382-4fef-9bf5-a710af84234a,V536,international symposium on information theory
5878b4bf-ad47-46b3-b19e-357eebf43c35,V292,advanced information networking and applications
587c4184-b053-41b3-8dce-78b798d24e59,V508,international conference on pattern recognition
58801e73-6b09-49a9-b06f-8389a6376671,V120,IEEE Transactions on Signal Processing
58828f3a-34f1-4d7b-a248-29fcc4d834f9,V241,Pattern Recognition
5882eb74-3dca-427b-9936-695adfd02077,V343,computer and information technology
588540b5-bebe-4ebe-ae7f-d2b9e13230b0,V108,IEEE Transactions on Information Theory
588b423a-f88e-44ee-8e31-6c9cfe50ecd6,V328,"broadband communications, networks and systems"
588e4d40-11aa-4e8b-ac7e-91539c613a25,V499,international conference on multimedia and expo
5892374a-9c31-4078-bf02-81c23f4baaa8,V288,ad hoc networks
589238da-6cef-4857-9ffc-44df770be8f6,V557,mathematical foundations of computer science
5893e221-40e1-48dd-a5d5-9aae3c41c58a,V373,database systems for advanced applications
58959fb3-ac9b-4d54-a769-9e118df1daba,V111,IEEE Transactions on Knowledge and Data Engineering
5899a54c-43c6-48a6-872b-37b7fb66597a,V426,ieee automatic speech recognition and understanding workshop
589b3d4b-5698-4885-bb70-c15656993272,V633,systems man and cybernetics
589b9d1c-51d0-4d7c-8398-cdfa3af2375e,V521,international conference on web services
58a57cf6-82b9-4637-9139-b7fbec0ec6c2,V37,Computer Communications
58a58af6-ca26-4ae6-ad10-7820111181d1,V516,international conference on software maintenance
58acd8cd-b59f-4ea0-b5e5-1845bd3119ca,V117,IEEE Transactions on Pattern Analysis and Machine Intelligence
58b3dc73-77dc-41ae-87fd-6c4a41703047,V631,symposium on the theory of computing
58b4bf00-5cbf-428b-94fb-ddc0d2f2fb0a,V89,"IEEE Transactions on Audio, Speech, and Language Processing"
58b74c99-4b38-4d5e-b11c-eb0cb79777f0,V645,very large data bases
58baa43a-ce79-432e-b44d-51b0b8bcff38,V1,ACM Sigarch Computer Architecture News
58bb3a79-ab62-4d7d-ba89-2be701314cfc,V393,empirical methods in natural language processing
58c3ee0d-8ea2-4703-a305-007d4b0f3488,V538,international symposium on multimedia
58c8f199-ed61-4c5c-8cc3-49c5dd978a0a,V445,intelligent robots and systems
58c91954-acbf-42c1-9063-e622209614d3,V516,international conference on software maintenance
58d013ca-dc9d-4f83-8f0c-c8738b98e1b7,V553,local computer networks
58d5cbb6-7606-4d5f-85e7-f183f4a3d876,V96,IEEE Transactions on Communications
58d70e23-bc51-420e-a622-a70d70d58661,V87,IEEE Systems Journal
58d9e6ed-c838-49a1-8937-17eaf2c5aad1,V459,international conference on communications
58da777e-d737-4090-8ef8-a52e155f4401,V349,computer vision and pattern recognition
58db8ce7-0a28-4992-8152-806f703b4882,V10,"ACM Transactions on Multimedia Computing, Communications, and Applications"
58dbd92e-b8a8-40dd-9f91-3a64184f8b2f,V525,international parallel and distributed processing symposium
58e08c49-f154-4b29-a010-2e2930546a70,V45,Concurrency and Computation: Practice and Experience
58ed6b24-2d46-458a-ada6-8798015b3cd9,V593,"personal, indoor and mobile radio communications"
58f2473a-d4d7-4498-8174-c7817e99979a,V396,european conference on computer systems
58f2881e-f56f-4744-82ef-1db2e8228f89,V488,international conference on image processing
58f40bf1-9f7d-45d3-a25e-c83bfec4dd00,V485,international conference on image analysis and processing
58f429c0-b235-4804-9383-50d8e08c00ea,V248,Queueing Systems
58f71435-c85c-4840-88c1-9038d95d9310,V558,measurement and modeling of computer systems
58fc0d61-a0e9-4cff-9f2a-65ec7f848a62,V589,"parallel, distributed and network-based processing"
59001831-89c0-4190-a6aa-eba0bb08d523,V412,global communications conference
590503d6-25b7-46e9-b5bf-7c78130fb5c0,V278,Wireless Personal Communications
5909ed6f-773e-43b2-baff-80c2c572ca28,V488,international conference on image processing
590ae008-978b-40ab-9b08-50e62f25ca78,V94,IEEE Transactions on Circuits and Systems for Video Technology
590dd6aa-fc96-4d74-822a-bd565da48ab1,V536,international symposium on information theory
59103ef1-98ce-46ce-9b45-feec3e9347db,V541,international symposium on object/component/service-oriented real-time distributed computing
5910fd2e-8ab0-461a-829c-1d0277cd14b7,V525,international parallel and distributed processing symposium
591505c3-3ee1-41eb-8484-b0be21ca2985,V230,Neural Computation
5919ca4d-976e-47b9-b18a-c890d3e076ac,V620,statistical and scientific database management
591f5f0f-e0d2-4a59-a3bc-6f0f5c436398,V579,new security paradigms workshop
59205f23-67b0-4494-a4e0-f921f21dc306,V271,The Artist and Journal of Home Culture
5921edb0-d333-4eff-bfeb-de24569b7f69,V246,Proceedings of SPIE
5923573a-4721-4179-be33-3ecd6a61ca33,V152,International Journal of Computer Vision
5925c709-e051-44b6-b873-06beac50c490,V103,IEEE Transactions on Geoscience and Remote Sensing
5928970a-6586-4142-bf85-c2b43ea7f185,V402,extending database technology
592d48b2-94ab-4119-8136-ea7c98153443,V516,international conference on software maintenance
592f8d61-b2ec-47d9-9052-c97f84e585fb,V129,IEEE\/ACM Transactions on Networking
5932df1e-5243-47cd-9292-eaf718934078,V117,IEEE Transactions on Pattern Analysis and Machine Intelligence
5933eed5-d931-40a2-b379-bc82c49636f9,V217,Manufacturing & Service Operations Management
5934abc4-a80a-43df-9dff-43c960b5286b,V127,IEEE Wireless Communications
5938048c-1f99-4ba5-8d9e-6db3f019ebdb,V113,IEEE Transactions on Multimedia
593c7168-401c-4e5d-a41e-bf4793e6563d,V349,computer vision and pattern recognition
593d8e5a-45aa-4973-a7bb-456088870b9f,V576,networked computing and advanced information management
594278ea-396c-4ffe-a409-02fe03a5c0fe,V537,international symposium on microarchitecture
59440967-bf7b-4026-97b1-b3daf7181332,V590,partial evaluation and semantic-based program manipulation
594864ea-a84e-4240-9b4b-94d4750bf448,V385,distributed multimedia systems
5949d14c-91a9-4d52-81da-a218615cdf83,V393,empirical methods in natural language processing
594c39c0-13d2-43c8-b1a0-6ac7b3c1db88,V513,international conference on robotics and automation
59573502-fae8-4951-be3a-974fe9804451,V197,Journal of Machine Learning Research
595af9ce-32b7-4861-9fdc-11fa6507e7a9,V475,international conference on distributed computing systems
595b35b4-b259-41cc-9f2d-e340d2155424,V538,international symposium on multimedia
59659b39-62dd-4163-9bb8-a2e1c3ea1ce6,V108,IEEE Transactions on Information Theory
59676fca-d325-411c-ada2-af74376ad14f,V105,IEEE Transactions on Image Processing
596821ba-7afb-4aa4-87c1-365b734007cb,V240,PLOS ONE
5971e638-ae06-4d5f-8178-b2a8199d704b,V471,"international conference on control, automation, robotics and vision"
59737b1a-f11e-4d6d-a8bf-3beebeb65848,V114,IEEE Transactions on Network and Service Management
5979050f-287f-4bc2-bc1b-2a18cbf4b757,V475,international conference on distributed computing systems
597bb692-0f60-44d3-a565-62a62fa556d4,V239,PLOS Computational Biology
5982ca05-f3d4-4fbf-aa8b-8b235f44e0b3,V508,international conference on pattern recognition
59849e21-d1f9-4dad-83c9-1ceeb9ef7504,V349,computer vision and pattern recognition
598995a8-531a-48e0-99f5-efe8c7eb182d,V519,international conference on tools with artificial intelligence
598c5808-ed24-4b30-b7b2-565520d442e6,V349,computer vision and pattern recognition
598ecff3-42d1-4e30-8d9b-2625ec1c4975,V115,IEEE Transactions on Neural Networks
598edef9-85ff-41cf-9d18-31f4b60cab14,V71,IEEE Cloud Computing
599b6668-d8a9-4e43-bd01-3f5807caf338,V644,vehicular technology conference
59a16586-b264-4990-8814-40d3985e5401,V176,Journal of Artificial Intelligence Research
59a27dab-d51e-4a65-9738-ffe6cba72a8a,V61,European Journal of Operational Research
59a342aa-f61d-4c02-8613-7a70cd00ab08,V9,ACM Transactions on Knowledge Discovery From Data
59a5928a-9960-4d4a-abe2-b77b3286d9dc,V516,international conference on software maintenance
59a7138c-f8ec-40ea-a546-19e5a90f1c48,V559,meeting of the association for computational linguistics
59a72741-edfe-4aff-ab56-5ac913b26936,V502,international conference on networking
59c4c27e-1a7d-42f1-848f-fd6c4b32bb99,V276,Wireless Communications and Mobile Computing
59c51ce8-fb89-4e67-9f68-988ad765a85e,V536,international symposium on information theory
59c549f0-2412-4ba6-8355-49b39555c407,V169,International Journal of Systems Science
59c8e817-faab-4ba8-9c07-dce32542180d,V38,Computer Graphics Forum
59ca6a1c-995a-433e-b734-0de4b4e1a004,V25,BMC Bioinformatics
59caafcf-af97-4fcf-b3ef-7f210b295cc1,V173,Internet Mathematics
59cbabfd-f135-47b1-8404-3c05cdcf4d4a,V96,IEEE Transactions on Communications
59d36ced-1902-4550-8d67-0317a8c88886,V126,IEEE Transactions on Wireless Communications
59d55c4a-4251-43cc-a677-95ffdd553743,V434,ieee symposium on security and privacy
59d672d5-b2b0-4505-a528-3f7ff91a93ee,V605,robot and human interactive communication
59e1df83-b748-4510-b688-f8647ae64ee8,V105,IEEE Transactions on Image Processing
59e3b9a9-74ca-4590-a6e2-1659c2293149,V507,international conference on parallel processing
59e7fdcf-c6ca-40a9-8761-4566c44addc7,V463,international conference on computer communications and networks
59ec0375-23f3-4d66-94bb-38abc65ca2e3,V31,Clei Electronic Journal
59f40299-f295-4c6b-88ad-81a8b48ad75a,V112,IEEE Transactions on Mobile Computing
59fa78a7-9d8d-49b9-b422-f8f22e027f3d,V634,"systems, man and cybernetics"
5a056564-6271-4808-9754-974b9525331f,V475,international conference on distributed computing systems
5a0fbcf2-1e4a-4e02-aa4d-6c0b1b8a1d78,V465,international conference on computer graphics and interactive techniques
5a1293cb-de05-4777-8f07-1dc1615c40d0,V121,IEEE Transactions on Software Engineering
5a17cdb9-befa-4062-9ea9-09a8caa0d350,V174,Ipsj Transactions on System Lsi Design Methodology
5a1c71de-8cc2-4b76-8c60-8a9d9f4dfb99,V362,"conference on object-oriented programming systems, languages, and applications"
5a1d60ad-edc9-4473-a95c-da245b9b8b7d,V530,international symposium on circuits and systems
5a1f2f9a-0db1-4711-bad7-df0932e511ba,V11,ACM Transactions on Sensor Networks
5a1fabc1-9539-416b-a40b-db0668e87db6,V152,International Journal of Computer Vision
5a2094b6-d86f-4d2d-b63b-837cc6615653,V230,Neural Computation
5a215792-bc74-4c37-a0a1-6a782fc607f7,V58,Eurasip Journal on Image and Video Processing
5a2229fa-f65c-4c31-9657-3888e34c8187,V654,"wireless and mobile computing, networking and communications"
5a24b0e6-ff42-47e9-98d5-2247d0908d5b,V349,computer vision and pattern recognition
5a288a44-6a99-4c51-8aac-d7b348f048cc,V108,IEEE Transactions on Information Theory
5a2b9dda-25d3-4601-ab40-10bac31e56d3,V459,international conference on communications
5a2bb13c-7dd8-47ea-8cc3-4dbfeaa4b6fb,V613,signal processing systems
5a2c24d3-cc8f-48be-91fa-0e5485f2c7bc,V559,meeting of the association for computational linguistics
5a3738d2-b178-4dd8-b99f-50ee257bc196,V60,Eurasip Journal on Wireless Communications and Networking
5a37657b-5e50-4d5d-97c7-f468a2941f34,V425,human factors in computing systems
5a3bebf0-856d-47c7-84b8-7725b1037c3c,V282,acm multimedia
5a427d11-44e8-4a16-bfb1-184b99ad150d,V72,IEEE Communications Letters
5a47a35c-10c0-4766-a564-f21a5305d3ef,V216,Management Science
5a502d2d-d7fb-450c-b4b2-736525eef848,V406,foundations of computer science
5a505467-703f-40c5-85c0-b757628c24ee,V203,Journal of Parallel and Distributed Computing
5a50d5dd-589a-4ba9-a0ab-201a114ba6c9,V102,IEEE Transactions on Evolutionary Computation
5a59c943-8c92-4899-88d6-db9901342a66,V559,meeting of the association for computational linguistics
5a5bbfad-dd79-4f67-9817-d8bb2868cc87,V45,Concurrency and Computation: Practice and Experience
5a5cb4d6-f5f8-4ecf-88e0-05d663d9af9f,V559,meeting of the association for computational linguistics
5a5e0123-7fab-4518-983a-779e88581502,V239,PLOS Computational Biology
5a6fc93c-7941-4e74-b9f7-1367e9038f9f,V365,congress on evolutionary computation
5a7582d8-02e8-404e-8c7f-7dfc82375654,V80,IEEE Journal on Selected Areas in Communications
5a7a0988-670c-4ab3-ace4-f7fb59fefca7,V499,international conference on multimedia and expo
5a7af86c-c0af-40b5-af93-db70e31e1826,V96,IEEE Transactions on Communications
5a7ea942-69da-40f8-bf51-85a91af3cc1a,V459,international conference on communications
5a824fb0-e884-4f0d-82a9-01e924757def,V85,IEEE Signal Processing Letters
5a83b3dc-550e-441c-a9d0-ed56882b4eae,V134,Ibm Journal of Research and Development
5a840452-d735-489b-9e03-ff494f755e04,V103,IEEE Transactions on Geoscience and Remote Sensing
5a883023-6c60-40f2-8edb-550310d58de1,V509,international conference on peer-to-peer computing
5a8a6cc8-4bf5-4dad-a370-e3e98d6de5d5,V331,cluster computing and the grid
5a8bd370-5124-495d-9a96-601d893a1628,V100,IEEE Transactions on Control Systems and Technology
5a962edf-384c-41b9-ba97-775b578bc83b,V531,international symposium on computational intelligence and design
5a9e4bba-bfc0-4cd9-bd1f-03cf563e63db,V139,Information Economics and Policy
5a9e5881-8136-41b4-898f-99082b309608,V650,web age information management
5aaad290-e13d-4d29-b195-c8c3cb7a25b7,V411,genetic and evolutionary computation conference
5aac08fe-2553-4297-a7cf-63b575bd3c9f,V96,IEEE Transactions on Communications
5aae2aea-cabd-4202-8a8e-748c61e6ae70,V127,IEEE Wireless Communications
5ab09862-960f-4194-9605-1b6566a9aed9,V472,international conference on data engineering
5ab2fb9b-cdeb-4f59-a547-d04546b68570,V292,advanced information networking and applications
5ab5521e-7158-4f09-a081-8b1d0dead24c,V459,international conference on communications
5ac0aa63-b7fb-482f-b868-75e96ee9d930,V624,symposium on computer architecture and high performance computing
5ac58102-97fe-4f69-91a4-46456833e820,V224,Microprocessors and Microsystems
5ac9cd09-e8e6-45f8-9642-40e351861297,V412,global communications conference
5aca953f-42bb-49e9-9b7c-9fcff408a311,V515,international conference on software engineering
5ad06a29-4d12-4a2d-be98-1ac74914765b,V185,Journal of Computer Applications in Technology
5ad13e64-7294-4851-b753-dc9bef4648c7,V511,international conference on program comprehension
5adb521f-0489-4529-be2b-4e686df80e6a,V628,symposium on principles of database systems
5adc8e3c-2460-4e8d-92b1-4c239490e210,V594,pervasive computing and communications
5aea0917-4003-46b5-b36a-902922a22930,V335,"compilers, architecture, and synthesis for embedded systems"
5aeac591-7275-409a-a58d-84ff495eceb8,V46,Database
5aebcca7-dc6a-4c35-ba5a-6e2e34505e70,V553,local computer networks
